subject,session_code,lab_visit,total_runtime_mins,block_type,dom_key,nondom_key,gradcpt_trial,frame_count,transition_step,coherence,condition,resp_key,rt
05,2,2,11.943182383333333,gonogo,f,j,245,23526,96,1.0,dom,0,0.0
05,2,2,11.945618933333332,gonogo,f,j,246,23544,18,0.1875,dom,f,0.146164
05,2,2,11.958978266666666,gonogo,f,j,247,23640,18,0.1875,dom,f,0.139796
05,2,2,11.968420433333334,gonogo,f,j,247,23708,86,0.8958333333333334,dom,f,0.706323
05,2,2,11.980780566666665,gonogo,f,j,248,23797,79,0.8229166666666666,dom,f,0.65338
05,2,2,11.996604216666666,gonogo,f,j,249,23910,96,1.0,dom,0,0.0
05,2,2,12.000077966666668,gonogo,f,j,250,23936,26,0.2708333333333333,dom,f,0.208399
05,2,2,12.008455333333334,gonogo,f,j,250,23996,86,0.8958333333333334,dom,f,0.711041
05,2,2,12.023280316666668,gonogo,f,j,251,24102,96,1.0,dom,f,0.80025
05,2,2,12.036518083333334,gonogo,f,j,252,24198,96,1.0,dom,0,0.0
05,2,2,12.036620733333333,gonogo,f,j,253,24199,1,0.010416666666666666,dom,f,0.006125
05,2,2,12.441451266666666,gonogo,f,j,253,24265,66,0.6875,dom,f,0.539267
05,2,2,12.453968433333333,gonogo,f,j,254,24355,60,0.625,dom,f,0.490964
05,2,2,12.4674688,gonogo,f,j,255,24452,61,0.6354166666666666,dom,f,0.505374
05,2,2,12.485686266666667,gonogo,f,j,256,24583,96,1.0,nondom,0,0.0
05,2,2,12.495421833333333,gonogo,f,j,257,24654,71,0.7395833333333334,dom,f,0.584107
05,2,2,12.512476,gonogo,f,j,258,24775,96,1.0,nondom,0,0.0
05,2,2,12.521590366666667,gonogo,f,j,259,24842,67,0.6979166666666666,dom,f,0.546831
05,2,2,12.53902155,gonogo,f,j,260,24967,96,1.0,nondom,0,0.0
05,2,2,12.5488941,gonogo,f,j,261,25039,72,0.75,dom,f,0.592326
05,2,2,12.562185566666667,gonogo,f,j,262,25134,71,0.7395833333333334,dom,f,0.582111
05,2,2,12.574569266666666,gonogo,f,j,263,25223,64,0.6666666666666666,dom,f,0.528795
05,2,2,12.592455666666666,gonogo,f,j,264,25351,96,1.0,nondom,0,0.0
05,2,2,12.602839566666667,gonogo,f,j,265,25427,76,0.7916666666666666,dom,f,0.623006
05,2,2,12.619019316666668,gonogo,f,j,266,25543,96,1.0,dom,0,0.0
05,2,2,12.62006225,gonogo,f,j,267,25551,8,0.08333333333333333,dom,f,0.062549
05,2,2,12.628354066666667,gonogo,f,j,267,25611,68,0.7083333333333334,dom,f,0.560061
05,2,2,12.6424343,gonogo,f,j,268,25712,73,0.7604166666666666,dom,f,0.60119
05,2,2,12.659110883333334,gonogo,f,j,269,25831,96,1.0,nondom,0,0.0
05,2,2,12.671041383333334,gonogo,f,j,270,25917,86,0.8958333333333334,dom,f,0.715805
05,2,2,12.68388045,gonogo,f,j,271,26010,83,0.8645833333333334,dom,f,0.68913
05,2,2,12.697163183333334,gonogo,f,j,272,26106,83,0.8645833333333334,dom,f,0.685238
05,2,2,12.712426783333333,gonogo,f,j,273,26215,96,1.0,dom,0,0.0
05,2,2,12.715384866666666,gonogo,f,j,274,26237,22,0.22916666666666666,dom,f,0.177457
05,2,2,12.723530983333335,gonogo,f,j,274,26296,81,0.84375,dom,f,0.666226
05,2,2,12.739104816666666,gonogo,f,j,275,26407,96,1.0,dom,0,0.0
05,2,2,12.7442823,gonogo,f,j,276,26445,38,0.3958333333333333,nondom,f,0.310622
05,2,2,12.761634433333334,gonogo,f,j,277,26570,67,0.6979166666666666,dom,f,0.552838
05,2,2,12.777783300000001,gonogo,f,j,278,26687,88,0.9166666666666666,dom,f,0.7215
05,2,2,12.791955633333334,gonogo,f,j,279,26789,94,0.9791666666666666,dom,f,0.769093
05,2,2,12.805815516666666,gonogo,f,j,280,26887,96,1.0,dom,0,0.0
05,2,2,12.80735815,gonogo,f,j,281,26900,13,0.13541666666666666,dom,f,0.092534
05,2,2,12.817396516666667,gonogo,f,j,281,26972,85,0.8854166666666666,dom,f,0.694835
05,2,2,12.830763433333335,gonogo,f,j,282,27068,85,0.8854166666666666,dom,f,0.699439
05,2,2,12.845744766666666,gonogo,f,j,283,27175,96,1.0,dom,0,0.0
05,2,2,12.846595216666666,gonogo,f,j,284,27182,7,0.07291666666666667,dom,f,0.050992
05,2,2,12.857225699999999,gonogo,f,j,284,27259,84,0.875,dom,f,0.688823
05,2,2,12.87239495,gonogo,f,j,285,27367,96,1.0,nondom,0,0.0
05,2,2,12.880622216666666,gonogo,f,j,286,27427,60,0.625,dom,f,0.493605
05,2,2,12.895282216666667,gonogo,f,j,287,27533,70,0.7291666666666666,dom,f,0.575381
05,2,2,12.910773316666667,gonogo,f,j,288,27644,85,0.8854166666666666,dom,f,0.70217
05,2,2,12.921216500000002,gonogo,f,j,289,27719,64,0.6666666666666666,dom,f,0.524489
05,2,2,12.937776033333334,gonogo,f,j,290,27839,88,0.9166666666666666,dom,f,0.721347
05,2,2,12.948568633333334,gonogo,f,j,291,27916,69,0.71875,dom,f,0.566727
05,2,2,12.963750000000001,gonogo,f,j,292,28026,83,0.8645833333333334,dom,f,0.680107
05,2,2,12.976514983333335,gonogo,f,j,293,28117,78,0.8125,dom,f,0.645609
05,2,2,12.991880266666668,gonogo,f,j,294,28228,93,0.96875,dom,f,0.771365
05,2,2,13.005762716666668,gonogo,f,j,295,28327,96,1.0,nondom,0,0.0
05,2,2,13.016387033333332,gonogo,f,j,296,28405,78,0.8125,dom,f,0.637436
05,2,2,13.030084733333332,gonogo,f,j,297,28503,80,0.8333333333333334,dom,f,0.661685
05,2,2,13.463062833333334,gonogo,f,j,298,28580,60,0.625,dom,f,0.477815
05,2,2,13.477626299999999,gonogo,f,j,299,28684,68,0.7083333333333334,dom,f,0.560896
05,2,2,13.492035216666666,gonogo,f,j,300,28788,76,0.7916666666666666,dom,f,0.62697
05,2,2,13.506187466666667,gonogo,f,j,301,28890,82,0.8541666666666666,dom,f,0.679942
05,2,2,13.519370133333332,gonogo,f,j,302,28985,81,0.84375,dom,f,0.666056
05,2,2,13.530990133333335,gonogo,f,j,303,29069,69,0.71875,dom,f,0.564949
05,2,2,13.545776666666665,gonogo,f,j,304,29175,79,0.8229166666666666,dom,f,0.651802
05,2,2,13.559252733333333,gonogo,f,j,305,29272,80,0.8333333333333334,dom,f,0.663554
05,2,2,13.572394533333332,gonogo,f,j,306,29366,78,0.8125,dom,f,0.652349
05,2,2,13.586398599999999,gonogo,f,j,307,29468,84,0.875,nondom,f,0.690804
05,2,2,13.598643299999999,gonogo,f,j,308,29556,76,0.7916666666666666,dom,f,0.626832
05,2,2,13.611579583333334,gonogo,f,j,309,29649,73,0.7604166666666666,dom,f,0.599818
05,2,2,13.626529616666666,gonogo,f,j,310,29757,85,0.8854166666666666,dom,f,0.699001
05,2,2,13.63986685,gonogo,f,j,311,29853,85,0.8854166666666666,dom,f,0.697332
05,2,2,13.65497105,gonogo,f,j,312,29960,96,1.0,dom,0,0.0
05,2,2,13.6550788,gonogo,f,j,313,29961,1,0.010416666666666666,nondom,f,0.006426
05,2,2,13.678388416666667,gonogo,f,j,314,30130,74,0.7708333333333334,dom,f,0.604958
05,2,2,13.693468583333333,gonogo,f,j,315,30239,87,0.90625,dom,f,0.710675
05,2,2,13.70820215,gonogo,f,j,316,30344,96,1.0,dom,0,0.0
05,2,2,13.71159555,gonogo,f,j,317,30369,25,0.2604166666666667,dom,f,0.203575
05,2,2,13.724519483333333,gonogo,f,j,318,30462,22,0.22916666666666666,nondom,f,0.173063
05,2,2,13.745779133333334,gonogo,f,j,319,30615,79,0.8229166666666666,dom,f,0.649911
05,2,2,13.7577785,gonogo,f,j,320,30702,70,0.7291666666666666,dom,f,0.574646
05,2,2,13.7748597,gonogo,f,j,321,30824,96,1.0,dom,0,0.0
05,2,2,13.778621750000001,gonogo,f,j,322,30852,28,0.2916666666666667,dom,f,0.225696
05,2,2,13.79140465,gonogo,f,j,323,30943,23,0.23958333333333334,dom,f,0.189015
05,2,2,13.8034107,gonogo,f,j,324,31030,14,0.14583333333333334,dom,f,0.105946
05,2,2,13.819727366666665,gonogo,f,j,325,31148,36,0.375,dom,f,0.287693
05,2,2,13.83597995,gonogo,f,j,326,31265,57,0.59375,dom,f,0.464159
05,2,2,13.851222733333334,gonogo,f,j,327,31374,70,0.7291666666666666,dom,f,0.578411
05,2,2,13.865369066666666,gonogo,f,j,328,31476,76,0.7916666666666666,dom,f,0.626387
05,2,2,13.879668416666668,gonogo,f,j,329,31579,83,0.8645833333333334,dom,f,0.682925
05,2,2,13.89495335,gonogo,f,j,330,31688,96,1.0,dom,0,0.0
05,2,2,13.908210283333334,gonogo,f,j,331,31784,96,1.0,dom,0,0.0
05,2,2,13.909005366666666,gonogo,f,j,332,31790,6,0.0625,dom,f,0.047682
05,2,2,13.927466016666667,gonogo,f,j,333,31923,43,0.4479166666666667,dom,f,0.352462
05,2,2,13.940835033333334,gonogo,f,j,334,32020,44,0.4583333333333333,nondom,f,0.355706
05,2,2,13.961644433333333,gonogo,f,j,335,32168,96,1.0,dom,0,0.0
05,2,2,13.96219915,gonogo,f,j,336,32173,5,0.052083333333333336,dom,f,0.033256
05,2,2,13.97135475,gonogo,f,j,336,32239,71,0.7395833333333334,dom,f,0.582587
05,2,2,13.986038883333332,gonogo,f,j,337,32345,81,0.84375,dom,f,0.665117
05,2,2,14.001608483333333,gonogo,f,j,338,32456,96,1.0,dom,0,0.0
05,2,2,14.002489200000001,gonogo,f,j,339,32463,7,0.07291666666666667,dom,f,0.052814
05,2,2,14.016087800000001,gonogo,f,j,340,32561,9,0.09375,nondom,f,0.067551
05,2,2,14.038858183333334,gonogo,f,j,341,32725,77,0.8020833333333334,dom,f,0.63691
05,2,2,14.389852383333334,gonogo,f,j,342,32812,67,0.6979166666666666,dom,f,0.543023
05,2,2,14.40222515,gonogo,f,j,343,32902,61,0.6354166666666666,dom,f,0.500538
05,2,2,14.415914249999998,gonogo,f,j,344,33000,63,0.65625,dom,f,0.519765
05,2,2,14.426898433333333,gonogo,f,j,345,33079,46,0.4791666666666667,dom,f,0.373484
05,2,2,14.439839616666665,gonogo,f,j,346,33172,43,0.4479166666666667,dom,f,0.357435
05,2,2,14.454574483333333,gonogo,f,j,347,33278,53,0.5520833333333334,dom,f,0.437435
05,2,2,14.468623283333333,gonogo,f,j,348,33380,59,0.6145833333333334,dom,f,0.482645
05,2,2,14.481040483333334,gonogo,f,j,349,33469,52,0.5416666666666666,dom,f,0.424743
05,2,2,14.496109666666666,gonogo,f,j,350,33578,65,0.6770833333333334,dom,f,0.530278
05,2,2,14.511050333333333,gonogo,f,j,351,33685,76,0.7916666666666666,dom,f,0.626131
05,2,2,14.5264992,gonogo,f,j,352,33796,91,0.9479166666666666,dom,f,0.751316
05,2,2,14.536187666666667,gonogo,f,j,353,33866,65,0.6770833333333334,dom,f,0.536513
05,2,2,14.550546133333334,gonogo,f,j,354,33969,72,0.75,dom,f,0.596029
05,2,2,14.567334116666666,gonogo,f,j,355,34089,96,1.0,dom,0,0.0
05,2,2,14.568207833333334,gonogo,f,j,356,34096,7,0.07291666666666667,dom,f,0.052397
05,2,2,14.577043716666667,gonogo,f,j,356,34160,71,0.7395833333333334,dom,f,0.582546
05,2,2,14.590584283333333,gonogo,f,j,357,34257,72,0.75,dom,f,0.59576
05,2,2,14.607215966666667,gonogo,f,j,358,34377,96,1.0,dom,0,0.0
05,2,2,14.60882855,gonogo,f,j,359,34389,12,0.125,dom,f,0.09673
05,2,2,14.625917600000001,gonogo,f,j,360,34512,39,0.40625,dom,f,0.316678
05,2,2,14.63430505,gonogo,f,j,361,34573,4,0.041666666666666664,dom,f,0.020741
05,2,2,14.650541483333335,gonogo,f,j,362,34689,24,0.25,dom,f,0.199208
05,2,2,14.665080833333333,gonogo,f,j,363,34794,33,0.34375,dom,f,0.264481
05,2,2,14.677498183333334,gonogo,f,j,364,34883,26,0.2708333333333333,dom,f,0.209394
05,2,2,14.689661633333333,gonogo,f,j,365,34971,18,0.1875,nondom,f,0.141326
05,2,2,14.714022216666667,gonogo,f,j,366,35145,96,1.0,dom,0,0.0
05,2,2,14.714135233333334,gonogo,f,j,367,35146,1,0.010416666666666666,nondom,f,0.006747
05,2,2,14.736831633333333,gonogo,f,j,368,35310,69,0.71875,dom,f,0.567067
05,2,2,14.750836349999998,gonogo,f,j,369,35411,74,0.7708333333333334,dom,f,0.60804
05,2,2,14.766650583333334,gonogo,f,j,370,35524,91,0.9479166666666666,dom,f,0.755053
05,2,2,14.780777766666667,gonogo,f,j,371,35625,96,1.0,nondom,0,0.0
05,2,2,14.791453916666667,gonogo,f,j,372,35703,78,0.8125,dom,f,0.640541
05,2,2,14.807385366666667,gonogo,f,j,373,35817,96,1.0,dom,0,0.0
05,2,2,14.80748905,gonogo,f,j,374,35818,1,0.010416666666666666,dom,f,0.006199
05,2,2,14.820349233333333,gonogo,f,j,374,35911,94,0.9791666666666666,dom,f,0.777804
05,2,2,14.834134583333334,gonogo,f,j,375,36009,96,1.0,dom,0,0.0
05,2,2,14.834231583333333,gonogo,f,j,376,36010,1,0.010416666666666666,dom,f,0.005794
05,2,2,14.855371866666667,gonogo,f,j,377,36163,58,0.6041666666666666,nondom,f,0.475424
05,2,2,14.87290485,gonogo,f,j,378,36289,88,0.9166666666666666,dom,f,0.727727
05,2,2,14.887468166666668,gonogo,f,j,379,36393,96,1.0,dom,0,0.0
05,2,2,14.89690265,gonogo,f,j,380,36462,69,0.71875,dom,f,0.566042
05,2,2,14.9061232,gonogo,f,j,381,36529,40,0.4166666666666667,dom,f,0.319478
05,2,2,15.326090749999999,gonogo,f,j,382,36634,48,0.5,dom,f,0.380729
05,2,2,15.340993,gonogo,f,j,383,36741,59,0.6145833333333334,dom,f,0.483185
05,2,2,15.353643283333334,gonogo,f,j,384,36832,54,0.5625,dom,f,0.443494
05,2,2,15.369155733333335,gonogo,f,j,385,36944,70,0.7291666666666666,dom,f,0.573376
05,2,2,15.386291433333334,gonogo,f,j,386,37066,96,1.0,nondom,0,0.0
05,2,2,15.396914883333332,gonogo,f,j,387,37143,77,0.8020833333333334,dom,f,0.637379
05,2,2,15.4129016,gonogo,f,j,388,37258,96,1.0,dom,0,0.0
05,2,2,15.415439516666668,gonogo,f,j,389,37277,19,0.19791666666666666,dom,f,0.152231
05,2,2,15.43337255,gonogo,f,j,390,37406,52,0.5416666666666666,dom,f,0.431656
05,2,2,15.440979033333333,gonogo,f,j,391,37461,11,0.11458333333333333,dom,f,0.087601
05,2,2,15.449843216666666,gonogo,f,j,391,37525,75,0.78125,dom,f,0.619454
05,2,2,15.466191966666665,gonogo,f,j,392,37642,96,1.0,dom,0,0.0
05,2,2,15.46666125,gonogo,f,j,393,37646,4,0.041666666666666664,dom,f,0.028128
05,2,2,15.485689333333333,gonogo,f,j,394,37783,45,0.46875,dom,f,0.370171
05,2,2,15.49780395,gonogo,f,j,395,37870,36,0.375,dom,f,0.293792
05,2,2,15.511185533333332,gonogo,f,j,396,37967,37,0.3854166666666667,dom,f,0.298523
05,2,2,15.52622995,gonogo,f,j,397,38074,48,0.5,nondom,f,0.398802
05,2,2,15.541598583333332,gonogo,f,j,398,38185,63,0.65625,dom,f,0.524912
05,2,2,15.554875983333334,gonogo,f,j,399,38281,63,0.65625,dom,f,0.519733
05,2,2,15.571829916666667,gonogo,f,j,400,38403,89,0.9270833333333334,dom,f,0.734017
05,2,2,15.58547085,gonogo,f,j,401,38501,91,0.9479166666666666,dom,f,0.757667
05,2,2,15.599547583333333,gonogo,f,j,402,38602,96,1.0,dom,0,0.0
05,2,2,15.6069008,gonogo,f,j,403,38655,53,0.5520833333333334,dom,f,0.441161
05,2,2,15.624718233333335,gonogo,f,j,404,38784,86,0.8958333333333334,dom,f,0.706987
05,2,2,15.636025383333333,gonogo,f,j,405,38865,71,0.7395833333333334,dom,f,0.586483
05,2,2,15.650832716666667,gonogo,f,j,406,38972,82,0.8541666666666666,dom,f,0.671693
05,2,2,15.666262716666667,gonogo,f,j,407,39082,96,1.0,dom,0,0.0
05,2,2,15.670598466666666,gonogo,f,j,408,39114,32,0.3333333333333333,dom,f,0.260118
05,2,2,15.678961083333332,gonogo,f,j,408,39175,93,0.96875,dom,f,0.761876
05,2,2,15.69284965,gonogo,f,j,409,39274,96,1.0,dom,0,0.0
05,2,2,15.695711466666667,gonogo,f,j,410,39295,21,0.21875,dom,f,0.171685
05,2,2,15.719598783333334,gonogo,f,j,411,39466,96,1.0,dom,0,0.0
05,2,2,15.7329182,gonogo,f,j,412,39562,96,1.0,dom,0,0.0
05,2,2,15.734496866666666,gonogo,f,j,413,39574,12,0.125,dom,f,0.094694
05,2,2,15.746283983333333,gonogo,f,j,414,39659,1,0.010416666666666666,dom,f,0.006181
05,2,2,15.7630554,gonogo,f,j,415,39780,26,0.2708333333333333,dom,f,0.20851
05,2,2,15.772273866666666,gonogo,f,j,415,39846,92,0.9583333333333334,dom,f,0.761618
05,2,2,15.7861738,gonogo,f,j,416,39946,96,1.0,dom,0,0.0
05,2,2,15.7969397,gonogo,f,j,417,40024,78,0.8125,nondom,f,0.645929
05,2,2,15.811183699999999,gonogo,f,j,418,40127,85,0.8854166666666666,dom,f,0.700297
05,2,2,15.826185116666666,gonogo,f,j,419,40234,96,1.0,nondom,0,0.0
05,2,2,15.83958905,gonogo,f,j,420,40330,96,1.0,dom,0,0.0
05,2,2,15.84382485,gonogo,f,j,421,40362,32,0.3333333333333333,dom,f,0.254124
05,2,2,15.853639133333333,gonogo,f,j,422,40432,6,0.0625,dom,f,0.045738
05,2,2,15.869364766666667,gonogo,f,j,423,40545,23,0.23958333333333334,dom,f,0.186405
05,2,2,15.890974033333332,gonogo,f,j,424,40701,83,0.8645833333333334,nondom,f,0.684515
05,2,2,15.906302333333334,gonogo,f,j,425,40810,96,1.0,nondom,0,0.0
05,2,2,15.912493033333334,gonogo,f,j,426,40856,46,0.4791666666666667,dom,f,0.371413
05,2,2,16.381136016666666,gonogo,f,j,427,40972,65,0.6770833333333334,dom,f,0.526318
05,2,2,16.398839833333334,gonogo,f,j,428,41099,96,1.0,nondom,0,0.0
05,2,2,16.406290233333333,gonogo,f,j,429,41153,54,0.5625,dom,f,0.446998
05,2,2,16.420311616666666,gonogo,f,j,430,41253,58,0.6041666666666666,dom,f,0.487196
05,2,2,16.433131166666666,gonogo,f,j,431,41347,56,0.5833333333333334,dom,f,0.458792
05,2,2,16.44655095,gonogo,f,j,432,41443,56,0.5833333333333334,dom,f,0.463679
05,2,2,16.46170023333333,gonogo,f,j,433,41552,69,0.71875,dom,f,0.565379
05,2,2,16.473437183333335,gonogo,f,j,434,41636,57,0.59375,dom,f,0.47345
05,2,2,16.487153983333332,gonogo,f,j,435,41736,61,0.6354166666666666,nondom,f,0.494343
05,2,2,16.503454666666666,gonogo,f,j,436,41852,81,0.84375,dom,f,0.677976
05,2,2,16.518928233333334,gonogo,f,j,437,41963,96,1.0,dom,0,0.0
05,2,2,16.519038583333334,gonogo,f,j,438,41964,1,0.010416666666666666,dom,f,0.00657
05,2,2,16.536803533333334,gonogo,f,j,439,42092,33,0.34375,dom,f,0.263942
05,2,2,16.55595745,gonogo,f,j,440,42230,75,0.78125,dom,f,0.614102
05,2,2,16.567791816666666,gonogo,f,j,441,42315,64,0.6666666666666666,dom,f,0.526722
05,2,2,16.581276033333335,gonogo,f,j,442,42412,65,0.6770833333333334,dom,f,0.530979
05,2,2,16.598105483333335,gonogo,f,j,443,42533,90,0.9375,dom,f,0.74845
05,2,2,16.612293016666666,gonogo,f,j,444,42635,96,1.0,dom,0,0.0
05,2,2,16.614756566666667,gonogo,f,j,445,42653,18,0.1875,dom,f,0.147773
05,2,2,16.624268983333334,gonogo,f,j,445,42722,87,0.90625,dom,f,0.718535
05,2,2,16.636577433333333,gonogo,f,j,446,42810,79,0.8229166666666666,dom,f,0.650043
05,2,2,16.650968616666667,gonogo,f,j,447,42914,87,0.90625,dom,f,0.714479
05,2,2,16.663916316666665,gonogo,f,j,448,43007,84,0.875,dom,f,0.697619
05,2,2,16.677828633333334,gonogo,f,j,449,43107,88,0.9166666666666666,dom,f,0.72486
05,2,2,16.6884701,gonogo,f,j,450,43184,69,0.71875,dom,f,0.570768
05,2,2,16.699936316666665,gonogo,f,j,451,43267,56,0.5833333333333334,dom,f,0.457437
05,2,2,16.71493305,gonogo,f,j,452,43375,68,0.7083333333333334,dom,f,0.558745
05,2,2,16.732343033333333,gonogo,f,j,453,43499,96,1.0,nondom,0,0.0
05,2,2,16.741168783333332,gonogo,f,j,454,43563,64,0.6666666666666666,dom,f,0.529517
05,2,2,16.7589814,gonogo,f,j,455,43691,96,1.0,nondom,0,0.0
05,2,2,16.769578183333333,gonogo,f,j,456,43768,77,0.8020833333333334,dom,f,0.635763
05,2,2,16.784481200000002,gonogo,f,j,457,43875,88,0.9166666666666666,dom,f,0.726816
05,2,2,16.799067133333335,gonogo,f,j,458,43979,96,1.0,dom,0,0.0
05,2,2,16.807445966666666,gonogo,f,j,459,44041,62,0.6458333333333334,dom,f,0.502702
05,2,2,16.82235595,gonogo,f,j,460,44148,73,0.7604166666666666,dom,f,0.598639
05,2,2,16.83895275,gonogo,f,j,461,44267,96,1.0,dom,0,0.0
05,2,2,16.842396333333333,gonogo,f,j,462,44292,25,0.2604166666666667,dom,f,0.206592
05,2,2,16.863319083333334,gonogo,f,j,463,44443,80,0.8333333333333334,dom,f,0.658418
05,2,2,16.874230216666668,gonogo,f,j,464,44521,62,0.6458333333333334,dom,f,0.510743
05,2,2,16.892360583333335,gonogo,f,j,465,44651,96,1.0,dom,0,0.0
05,2,2,16.8953497,gonogo,f,j,466,44674,23,0.23958333333333334,dom,f,0.179322
05,2,2,16.908838616666667,gonogo,f,j,467,44771,24,0.25,dom,f,0.191173
05,2,2,17.33743613333333,gonogo,f,j,468,44913,69,0.71875,dom,f,0.564441
05,2,2,17.349258066666668,gonogo,f,j,469,44998,58,0.6041666666666666,dom,f,0.475515
05,2,2,17.362335616666666,gonogo,f,j,470,45092,56,0.5833333333333334,dom,f,0.46122
05,2,2,17.376068616666664,gonogo,f,j,471,45191,59,0.6145833333333334,dom,f,0.488799
05,2,2,17.389349250000002,gonogo,f,j,472,45286,58,0.6041666666666666,dom,f,0.478833
05,2,2,17.40089055,gonogo,f,j,473,45370,46,0.4791666666666667,dom,f,0.371934
05,2,2,17.414803216666666,gonogo,f,j,474,45470,50,0.5208333333333334,dom,f,0.409145
05,2,2,17.428977133333333,gonogo,f,j,475,45572,56,0.5833333333333334,dom,f,0.458555
05,2,2,17.442504983333333,gonogo,f,j,476,45670,58,0.6041666666666666,nondom,f,0.467755
05,2,2,17.454528866666667,gonogo,f,j,477,45756,48,0.5,dom,f,0.390084
05,2,2,17.47046956666667,gonogo,f,j,478,45871,67,0.6979166666666666,dom,f,0.548592
05,2,2,17.48797405,gonogo,f,j,479,45996,96,1.0,nondom,0,0.0
05,2,2,17.49811215,gonogo,f,j,480,46070,74,0.7708333333333334,dom,f,0.608252
05,2,2,17.514581850000003,gonogo,f,j,481,46188,96,1.0,dom,0,0.0
05,2,2,17.515755783333336,gonogo,f,j,482,46197,9,0.09375,dom,f,0.070412
05,2,2,17.526438416666668,gonogo,f,j,482,46274,86,0.8958333333333334,dom,f,0.711369
05,2,2,17.541387683333333,gonogo,f,j,483,46380,96,1.0,dom,0,0.0
